qid,p31,has_kkwiki,relation_group,coverage_status
Q134691832,Q56190453,1,P17+P131,covered
Q140642497,Q131459694,1,P17_only,covered
Q958175,Q211748,1,P17_only,covered
Q118144031,Q27020041,1,P17_only,covered
Q13641190,Q1269299,1,P17_only,covered
Q13641190,Q2321921,1,P17_only,covered
Q13641190,Q124556620,1,P17_only,covered
Q21282285,Q45791,1,P17+P131,covered
Q131147425,Q8436,1,P17_only,covered
Q131147425,Q952037,1,P17_only,covered
Q131290296,Q74817647,1,P17_only,covered
Q136762124,Q162875,1,P17_only,covered
Q1899549,Q56242225,1,P17+P131,covered
Q97168093,Q2031836,1,P17+P131,covered
Q97168850,Q41176,1,P17+P131,covered
Q131342651,Q8436,1,P17_only,covered
Q131342651,Q952037,1,P17_only,covered
Q134313492,Q33506,1,P17+P131,covered
Q97316334,Q42195,1,P17+P131,covered
Q131552728,Q3002150,1,P17+P131,covered
Q120261493,Q799000,1,P17_only,covered
Q126690478,Q2693624,1,P17_only,covered
Q128426693,Q4164871,1,P17_only,covered
Q21661343,Q4164871,1,P17_only,covered
Q132126117,Q11204,1,P17_only,covered
Q132126117,Q4283953,1,P17_only,covered
Q4188128,Q3320743,1,P17_only,covered
Q133055053,Q936648,1,P17_only,covered
Q133055053,Q7210356,1,P17_only,covered
Q60853367,Q33506,1,P17+P131,covered
Q18407877,Q8502,1,P17+P131,covered
Q139496399,Q8502,1,P17+P131,covered
Q139522618,Q35666,1,P17+P131,covered
Q32216725,Q4022,1,P17_only,covered
Q133294497,Q27020041,1,P17_only,covered
Q135089978,Q483110,1,P17+P131,covered
Q97678648,Q55488,1,P17+P131,covered
Q131440847,Q1339195,1,P17+P131,covered
Q2154191,Q46970,1,P17_only,covered
Q2802928,Q46970,1,P17_only,covered
Q14628851,Q46970,1,P17_only,covered
Q4219531,Q162875,1,P17+P131,covered
Q16273229,Q486972,1,P17_only,covered
Q16273229,Q130212458,1,P17_only,covered
Q1816833,Q515,1,P17+P131,covered
Q1816833,Q129725870,1,P17+P131,covered
Q135734989,Q620615,1,P17_only,covered
Q11294057,Q204310,1,P17_only,covered
Q136513754,Q32815,1,P17+P131,covered
Q136513754,Q132834,1,P17+P131,covered
Q137589401,Q162875,1,P17_only,covered
Q4063033,Q799000,1,P17_only,covered
Q4069726,Q1975485,1,P17+P131,covered
Q4169930,Q23397,1,P17_only,covered
Q109452600,Q847017,1,P17+P131,covered
Q117321993,Q847017,1,P17_only,covered
Q135000615,Q12280,1,P17_only,covered
Q136687423,Q483110,1,P17+P131,covered
Q137768601,Q53060,1,P17+P131,covered
Q125869075,Q57821,1,P17+P131,covered
Q131432155,Q27020041,1,P17_only,covered
Q133502750,Q27020041,1,P17_only,covered
Q140642511,Q131459694,1,P17_only,covered
Q1186465,Q811979,1,P17+P131,covered
Q136315417,Q33506,1,P17+P131,covered
Q137042408,Q130212458,1,P17+P131,covered
Q85866545,Q13406463,1,P17_only,covered
Q138637459,Q1572791,1,P17_only,covered
Q6380811,Q46135307,1,P17_only,covered
Q111721492,Q26213387,1,P17_only,covered
Q138020507,Q11204,1,P17+P131,covered
Q138020507,Q37002670,1,P17+P131,covered
Q138259613,Q2515494,1,P17_only,covered
Q1954569,Q33506,1,P17_only,covered
Q138783017,Q4,1,P17_only,covered
Q138783017,Q201676,1,P17_only,covered
Q1346437,Q60176300,1,P17_only,covered
Q18676717,Q37726,1,P17_only,covered
Q136762132,Q79007,1,P17+P131,covered
Q85863512,Q1368262,1,P17_only,covered
Q137183521,Q46195901,1,P17_only,covered
Q112113770,Q486972,1,P17_only,covered
Q112113770,Q130212458,1,P17_only,covered
Q140336218,Q129791543,1,P17+P131,covered
Q139586267,Q132241,1,P17_only,covered
Q139620311,Q4286337,1,P17+P131,covered
Q139694496,Q7278,1,P17_only,covered
Q12553646,Q2385804,1,P17_only,covered
Q1992215,Q2693624,1,P17_only,covered
Q3853594,Q131647,1,P17_only,covered
Q139806551,Q193622,1,P17_only,covered
Q139806551,Q3302125,1,P17_only,covered
Q14718934,Q64801076,1,P17_only,covered
Q134684577,Q134447,1,P17_only,covered
Q18405839,Q486972,1,P17+P131,covered
Q18405839,Q130212458,1,P17+P131,covered
Q105198826,Q22333025,1,P17_only,covered
Q145878,Q55818,1,P17+P131,covered
Q140473689,Q294414,1,P17_only,covered
Q140473689,Q1758037,1,P17_only,covered
Q27430700,Q8502,0,P17_only,missing
Q16710222,Q130212458,0,P17+P131,missing
Q16710222,Q21507948,0,P17+P131,missing
Q32183218,Q4022,0,P17_only,missing
Q112113718,Q130212458,0,P17_only,missing
Q112113718,Q486972,0,P17_only,missing
Q32204451,Q23397,0,P17_only,missing
Q16672297,Q130212458,0,P17+P131,missing
Q16672297,Q21507948,0,P17+P131,missing
Q27357185,Q8502,0,P17_only,missing
Q27354944,Q8502,0,P17_only,missing
Q112113769,Q130212458,0,P17_only,missing
Q112113769,Q486972,0,P17_only,missing
Q86754120,Q55379753,0,P17_only,missing
Q14954503,Q1349255,0,P17+P131,missing
Q32194500,Q57237852,0,P17_only,missing
Q32219478,Q591942,0,P17_only,missing
Q32194788,Q4022,0,P17+P131,missing
Q32212208,Q4022,0,P17_only,missing
Q32196278,Q23397,0,P17_only,missing
Q32187505,Q4022,0,P17_only,missing
Q32190583,Q4022,0,P17_only,missing
Q118352566,Q130212458,0,P17_only,missing
Q118352566,Q486972,0,P17_only,missing
Q16701797,Q130212458,0,P17+P131,missing
Q16701797,Q21507948,0,P17+P131,missing
Q32204527,Q23397,0,P17_only,missing
Q108533883,Q23397,0,P17_only,missing
Q2102630,Q1194951,0,P17_only,missing
Q85735543,Q26887310,0,P17_only,missing
Q13643513,Q130212458,0,P17+P131,missing
Q12973952,Q34442,0,P17_only,missing
Q27358033,Q166735,0,P17_only,missing
Q18398704,Q130212458,0,P17+P131,missing
Q18398704,Q486972,0,P17+P131,missing
Q27357937,Q166735,0,P17_only,missing
Q27348107,Q34379419,0,P17_only,missing
Q2288994,Q13406463,0,P17_only,missing
Q27357574,Q8502,0,P17_only,missing
Q125122531,Q12280,0,P17_only,missing
Q131679338,Q16970,0,P17+P131,missing
Q112113714,Q130212458,0,P17_only,missing
Q112113714,Q486972,0,P17_only,missing
Q12071060,Q18340550,0,P17_only,missing
Q32178754,Q4022,0,P17_only,missing
Q32170886,Q4022,0,P17_only,missing
Q55564853,Q16465938,0,P17_only,missing
Q16720725,Q130212458,0,P17+P131,missing
Q16720725,Q21507948,0,P17+P131,missing
Q32188369,Q4022,0,P17_only,missing
Q55659084,Q23397,0,P17_only,missing
Q16664815,Q130212458,0,P17+P131,missing
Q16664815,Q21507948,0,P17+P131,missing
Q120535468,Q192611,0,P17_only,missing
Q32213808,Q4022,0,P17_only,missing
Q27355099,Q8502,0,P17_only,missing
Q32216641,Q4022,0,P17+P131,missing
Q27358059,Q23397,0,P17_only,missing
Q55658181,Q23397,0,P17_only,missing
Q125869114,Q744099,0,P17+P131,missing
Q27351938,Q8502,0,P17_only,missing
Q70499100,Q16510064,0,P17_only,missing
Q27357055,Q8502,0,P17_only,missing
Q27357687,Q124714,0,P17_only,missing
Q27354996,Q46831,0,P17_only,missing
Q32202925,Q23397,0,P17_only,missing
Q27430791,Q8502,0,P17_only,missing
Q27354909,Q8502,0,P17_only,missing
Q30594903,Q26887310,0,P17_only,missing
Q27350590,Q8502,0,P17+P131,missing
Q32201423,Q23397,0,P17_only,missing
Q73109098,Q3917681,0,P17_only,missing
Q27356902,Q8502,0,P17_only,missing
Q27358064,Q2042028,0,P17_only,missing
Q27351873,Q8502,0,P17+P131,missing
Q4880422,Q18247357,0,P17+P131,missing
Q27357438,Q55470156,0,P17_only,missing
Q32219120,Q4022,0,P17_only,missing
Q110259350,Q130212458,0,P17_only,missing
Q110259350,Q486972,0,P17_only,missing
Q4431320,Q23442,0,P17+P131,missing
Q16684777,Q130212458,0,P17+P131,missing
Q16684777,Q21507948,0,P17+P131,missing
Q4525024,Q3914,0,P17+P131,missing
Q20455247,Q130212458,0,P17_only,missing
Q32185455,Q4022,0,P17_only,missing
Q27430976,Q4421,0,P17_only,missing
Q18398892,Q130212458,0,P17+P131,missing
Q18398892,Q21507948,0,P17+P131,missing
Q32216205,Q4022,0,P17+P131,missing
Q32210998,Q4022,0,P17+P131,missing
Q60851926,Q41176,0,P17+P131,missing
Q32199386,Q23397,0,P17_only,missing
Q61085384,Q130212458,0,P17_only,missing
Q55659547,Q23397,0,P17_only,missing
Q2068488,Q13406463,0,P17_only,missing
Q16710365,Q130212458,0,P17+P131,missing
Q16710365,Q21507948,0,P17+P131,missing
Q27355122,Q34379419,0,P17_only,missing
Q27355096,Q54050,0,P17_only,missing
Q27352858,Q30198,0,P17_only,missing
Q27352555,Q46831,0,P131_only,missing
Q4843003,Q16349709,0,P17_only,missing
Q97910246,Q23397,0,P17_only,missing
Q211011,Q17028018,0,P17_only,missing
Q211011,Q210272,0,P17_only,missing
Q141159337,Q12737077,0,P17_only,missing
Q141159337,Q294414,0,P17_only,missing
Q16656960,Q31855,0,P17_only,missing
Q48436826,Q27020041,0,P17_only,missing
Q104049494,Q13406463,0,P17_only,missing
Q65926214,Q4989906,0,P17+P131,missing
Q32212890,Q4022,0,P17_only,missing
Q4062773,Q18199879,0,P17+P131,missing
Q108533902,Q23397,0,P17_only,missing
Q16661550,Q130212458,0,P17+P131,missing
Q16661550,Q21507948,0,P17+P131,missing
Q27357169,Q8502,0,P17_only,missing
Q32188636,Q4022,0,P17+P131,missing
Q27356923,Q46831,0,P17_only,missing
Q32216631,Q4022,0,P17_only,missing
Q16682663,Q130212458,0,P17+P131,missing
Q16682663,Q21507948,0,P17+P131,missing
Q22083509,Q1601458,0,P17_only,missing
Q22083509,Q6558431,0,P17_only,missing
Q4693762,Q388602,0,P17_only,missing
Q32215637,Q4022,0,P17_only,missing
Q21660508,Q1747184,0,P17_only,missing
Q21660508,Q3193890,0,P17_only,missing
Q27357527,Q46831,0,P17_only,missing
Q6380798,Q46195901,0,P17_only,missing
Q85811790,Q7278,0,P17_only,missing
Q32193392,Q4022,0,P17_only,missing
Q60289793,Q23397,0,P17_only,missing
Q86671919,Q192350,0,P17_only,missing
Q123532594,Q114609228,0,P17_only,missing
Q123532594,Q11783626,0,P17_only,missing
Q32212468,Q4022,0,P17_only,missing
Q4509440,Q130212458,0,P17+P131,missing
Q4509440,Q22674925,0,P17+P131,missing
Q25447926,Q12357920,0,P17+P131,missing
Q32183532,Q4022,0,P17_only,missing
Q20515622,Q137871518,0,P17_only,missing
Q3078942,Q46831,0,P17_only,missing
Q27352872,Q8502,0,P17_only,missing
Q32194547,Q4022,0,P17_only,missing
Q30592459,Q18340514,0,P17_only,missing
Q2255563,Q46970,0,P17_only,missing
Q2566784,Q46135307,0,P17_only,missing
Q19952655,Q130212458,0,P131_only,missing
Q19952655,Q21507948,0,P131_only,missing
Q65153743,Q23397,0,P17_only,missing
Q13640728,Q130212458,0,P17+P131,missing
Q13640728,Q21507948,0,P17+P131,missing
Q27353832,Q8502,0,P17_only,missing
Q32192691,Q4022,0,P17_only,missing
Q2212741,Q1756006,0,P17_only,missing
Q32204394,Q23397,0,P17_only,missing
Q32207821,Q23397,0,P131_only,missing
Q27357856,Q124714,0,P17_only,missing
Q32215248,Q4022,0,P17_only,missing
Q97659306,Q23397,0,P17_only,missing
Q27354961,Q8502,0,P17_only,missing
Q32197607,Q23397,0,P17_only,missing
Q32214053,Q4022,0,P17_only,missing
Q32192573,Q4022,0,P17_only,missing
Q136268967,Q55488,0,P17_only,missing
Q27350674,Q54050,0,P17_only,missing
Q4186447,Q3918,0,P17_only,missing
Q3981088,Q26887310,0,P17_only,missing
Q27356844,Q54050,0,P17_only,missing
Q60772008,Q26887310,0,P17_only,missing
Q16708301,Q130212458,0,P17+P131,missing
Q16708301,Q21507948,0,P17+P131,missing
Q27357163,Q2042028,0,P17_only,missing
Q138335382,Q34442,0,P17+P131,missing
Q12660591,Q23397,0,P17_only,missing
Q32216715,Q4022,0,P17_only,missing
Q32171729,Q23397,0,P17_only,missing
Q32203322,Q23397,0,P17+P131,missing
Q16272573,Q130212458,0,P17+P131,missing
Q16272573,Q21507948,0,P17+P131,missing
Q65261853,Q3917681,0,P17_only,missing
Q32202059,Q23397,0,P17_only,missing
Q27357080,Q8502,0,P17_only,missing
Q20462543,Q130212458,0,P17_only,missing
Q97165767,Q41176,0,P17+P131,missing
Q1355704,Q811979,0,P17_only,missing
Q27356865,Q8502,0,P17_only,missing
Q115161884,Q51481377,0,P17_only,missing
Q32186067,Q4022,0,P17_only,missing
Q27354995,Q8502,0,P17_only,missing
Q27351944,Q46831,0,P17_only,missing
Q27430895,Q46831,0,P17_only,missing
Q127687841,Q46135307,0,P17_only,missing
Q55659545,Q23397,0,P17_only,missing
Q27351619,Q8502,0,P17_only,missing
Q18401641,Q130212458,0,P17+P131,missing
Q18401641,Q21507948,0,P17+P131,missing
Q21843260,Q130212458,0,P17+P131,missing
Q21843260,Q21507948,0,P17+P131,missing
Q32211978,Q4022,0,P17_only,missing
Q4843261,Q1353183,0,P17_only,missing
Q55659371,Q23397,0,P17_only,missing
Q7602091,Q46970,0,P17_only,missing
Q32205882,Q23397,0,P17_only,missing
Q27347341,Q54050,0,P17_only,missing
Q2758413,Q46970,0,P17_only,missing
Q3259173,Q18340514,0,P17_only,missing
Q16719090,Q56061,0,P17_only,missing
Q32196087,Q23397,0,P17_only,missing
Q6380791,Q43229,0,P17+P131,missing
Q21019579,Q11187131,0,P17_only,missing
Q13642435,Q130212458,0,P131_only,missing
Q13642435,Q21507948,0,P131_only,missing
Q136268959,Q55488,0,P17_only,missing
Q65153730,Q23397,0,P17_only,missing
Q32212748,Q4022,0,P17+P131,missing
Q27357617,Q188025,0,P17_only,missing
Q32177317,Q4022,0,P17_only,missing
Q35016617,Q35823051,0,P17_only,missing
Q32211331,Q4022,0,P17_only,missing
Q27127026,Q124221947,0,P17_only,missing
Q27127026,Q6617741,0,P17_only,missing
Q27348431,Q34379419,0,P17+P131,missing
Q21041030,Q11187131,0,P17_only,missing
Q21041030,Q16510064,0,P17_only,missing
Q16510517,Q3480697,0,P131_only,missing
Q60852550,Q74817647,0,P17_only,missing
Q32171829,Q4022,0,P17_only,missing
Q27357187,Q54050,0,P17_only,missing
Q65172439,Q1774898,0,P17+P131,missing
Q32181719,Q4022,0,P17+P131,missing
Q32193211,Q4022,0,P17+P131,missing
Q32182319,Q4022,0,P17_only,missing
Q27430823,Q8502,0,P17+P131,missing
Q27430629,Q54050,0,P17_only,missing
Q32217578,Q4022,0,P17_only,missing
Q27354994,Q23442,0,P17_only,missing
Q2855635,Q46970,0,P17_only,missing
Q27354774,Q8502,0,P17_only,missing
Q20081882,Q2403977,0,P17_only,missing
Q32199671,Q23397,0,P17_only,missing
Q55658130,Q23397,0,P17_only,missing
Q27348262,Q107679,0,P17_only,missing
Q55633693,Q16510064,0,P17_only,missing
Q4050660,Q46970,0,P17_only,missing
Q4099914,Q46970,0,P17_only,missing
Q32169051,Q4022,0,P131_only,missing
Q27431033,Q8502,0,P17_only,missing
Q32171270,Q4022,0,P17_only,missing
Q27430530,Q133056,0,P17_only,missing
Q1734811,Q63364175,0,P17_only,missing
Q27357544,Q8502,0,P17_only,missing
Q27348290,Q54050,0,P17_only,missing
Q27354839,Q8502,0,P17_only,missing
Q27357157,Q2042028,0,P17_only,missing
Q32197417,Q23397,0,P17+P131,missing
Q65172428,Q27686,0,P17+P131,missing
Q27354800,Q2042028,0,P17_only,missing
Q16666789,Q130212458,0,P17+P131,missing
Q16666789,Q21507948,0,P17+P131,missing
Q2448764,Q4830453,0,P17_only,missing
Q2448764,Q489209,0,P17_only,missing
Q2448764,Q91908604,0,P17_only,missing
Q97496700,Q23397,0,P17_only,missing
Q32216852,Q4022,0,P17_only,missing
Q118352574,Q130212458,0,P17_only,missing
Q118352574,Q486972,0,P17_only,missing
Q97316136,Q23397,0,P17_only,missing
Q27354899,Q8502,0,P17_only,missing
Q13643391,Q130212458,0,P17+P131,missing
Q13643391,Q486972,0,P17+P131,missing
Q5500779,Q12897688,0,P17_only,missing
Q55833356,Q4022,0,P17_only,missing
Q32200532,Q23397,0,P17_only,missing
Q111988043,Q22674925,0,P17+P131,missing
Q27352415,Q8514,0,P17_only,missing
Q108533891,Q23397,0,P17_only,missing
Q32360825,Q1497364,0,P17+P131,missing
Q32360825,Q24398318,0,P17+P131,missing
Q27358124,Q2042028,0,P17+P131,missing
Q27358039,Q8502,0,P17+P131,missing
Q16690836,Q18729324,0,P17+P131,missing
Q133408419,Q865588,0,P17_only,missing
Q32193474,Q4022,0,P17+P131,missing
Q27352870,Q133056,0,P17_only,missing
Q12647279,Q23397,0,P17_only,missing
Q12709182,Q130212458,0,P17_only,missing
Q27358283,Q54050,0,P17_only,missing
Q32177724,Q4022,0,P17_only,missing
Q27431011,Q54050,0,P17+P131,missing
Q31866853,Q124714,0,P17_only,missing
Q16273883,Q130212458,0,P17+P131,missing
Q16273883,Q21507948,0,P17+P131,missing
Q27348090,Q34379419,0,P17_only,missing
Q125179572,Q140678780,0,P17_only,missing
Q32198162,Q23397,0,P17_only,missing
Q27351945,Q8502,0,P17+P131,missing
Q27352766,Q8502,0,P131_only,missing
Q118352579,Q130212458,0,P17_only,missing
Q118352579,Q486972,0,P17_only,missing
Q32200834,Q23397,0,P17+P131,missing
Q79315822,Q811534,0,P17_only,missing
Q13056358,Q4022,0,P17+P131,missing
Q97662173,Q189533,0,P17_only,missing
Q97662173,Q4164871,0,P17_only,missing
Q19908136,Q130212458,0,P131_only,missing
Q19908136,Q21507948,0,P131_only,missing
Q27347351,Q23442,0,P17_only,missing
Q27354797,Q8502,0,P17_only,missing
Q16629751,Q130212458,0,P131_only,missing
Q16629751,Q21507948,0,P131_only,missing
Q65208017,Q140678780,0,P17_only,missing
Q32183965,Q4022,0,P17+P131,missing
Q1992447,Q13406463,0,P17_only,missing
Q48950793,Q33506,0,P17+P131,missing
Q131214900,Q130212458,0,P17_only,missing
Q131214900,Q486972,0,P17_only,missing
Q6380804,Q46135307,0,P17_only,missing
Q13642370,Q130212458,0,P131_only,missing
Q13642370,Q21507948,0,P131_only,missing
Q55602002,Q18340514,0,P17_only,missing
Q2631995,Q34442,0,P17+P131,missing
Q27354981,Q23442,0,P17_only,missing
Q27357760,Q2042028,0,P17_only,missing
Q27354638,Q54050,0,P17+P131,missing
Q19617647,Q130212458,0,P131_only,missing
Q19617647,Q21507948,0,P131_only,missing
Q32198606,Q23397,0,P17+P131,missing
Q32168573,Q4022,0,P131_only,missing
Q53845627,Q11032,0,P131_only,missing
Q4481855,Q4438121,0,P17_only,missing
Q20077493,Q2403977,0,P17_only,missing
Q1354651,Q46195901,0,P17_only,missing
Q32187636,Q4022,0,P17+P131,missing
Q32187690,Q4022,0,P17_only,missing
Q116177126,Q130212458,0,P17_only,missing
Q116177126,Q486972,0,P17_only,missing
Q32195507,Q55470156,0,P17_only,missing
Q981069,Q23442,0,P17+P131,missing
Q30897605,Q130212458,0,P17+P131,missing
Q30897605,Q486972,0,P17+P131,missing
Q27430843,Q54050,0,P17_only,missing
Q32172470,Q4022,0,P17_only,missing
Q32217906,Q4022,0,P17_only,missing
Q28665093,Q46135307,0,P17_only,missing
Q97480087,Q23397,0,P17_only,missing
Q19951889,Q130212458,0,P131_only,missing
Q19951889,Q21507948,0,P131_only,missing
Q32171116,Q4022,0,P17_only,missing
Q27354849,Q54050,0,P17_only,missing
Q27430939,Q8502,0,P17_only,missing
Q136090688,Q55488,0,P17_only,missing
Q32172961,Q4022,0,P17+P131,missing
Q117039299,Q40231,0,P17_only,missing
Q138300275,Q34442,0,P17_only,missing
Q27348097,Q34379419,0,P17_only,missing
Q32198108,Q23397,0,P17_only,missing
Q27357356,Q23442,0,P17_only,missing
Q8765402,Q130212458,0,P17+P131,missing
Q8765402,Q21507948,0,P17+P131,missing
Q32184943,Q4022,0,P17_only,missing
Q27355069,Q2042028,0,P17_only,missing
Q27357623,Q188025,0,P17_only,missing
Q1112939,Q56242225,0,P17+P131,missing
Q55658663,Q23397,0,P17_only,missing
Q27354754,Q23442,0,P17_only,missing
Q27357569,Q8502,0,P17_only,missing
Q32203040,Q23397,0,P17_only,missing
Q108533911,Q23397,0,P17_only,missing
Q25930688,Q21480300,0,P17_only,missing
Q25930688,Q2406205,0,P17_only,missing
Q25930688,Q750215,0,P17_only,missing
Q32202371,Q23397,0,P17_only,missing
Q27348148,Q24529780,0,P17_only,missing
Q27430942,Q8502,0,P17_only,missing
Q32214606,Q4022,0,P17_only,missing
Q32204151,Q23397,0,P17_only,missing
Q27355094,Q54050,0,P17_only,missing
Q136650275,Q114609228,0,P17_only,missing
Q136650275,Q18325242,0,P17_only,missing
Q136650275,Q2949123,0,P17_only,missing
Q136650275,Q61983760,0,P17_only,missing
Q27358211,Q188025,0,P17+P131,missing
Q18407087,Q130212458,0,P17+P131,missing
Q18407087,Q21507948,0,P17+P131,missing
Q139695485,Q46135307,0,P17_only,missing
Q32195860,Q23397,0,P17_only,missing
Q32193917,Q4022,0,P17+P131,missing
Q32211274,Q4022,0,P17_only,missing
Q139898786,Q83620,0,P17+P131,missing
Q27358191,Q207326,0,P17+P131,missing
Q32171749,Q4022,0,P17_only,missing
Q27430812,Q188025,0,P17_only,missing
Q32198145,Q23397,0,P17_only,missing
Q60289834,Q23397,0,P17_only,missing
Q27354886,Q8502,0,P17_only,missing
Q32188421,Q4022,0,P17_only,missing
Q18125216,Q26887310,0,P17_only,missing
Q27354932,Q8502,0,P17_only,missing
Q16688440,Q130212458,0,P17+P131,missing
Q16688440,Q21507948,0,P17+P131,missing
Q25397264,Q130212458,0,P17+P131,missing
Q25397264,Q21507948,0,P17+P131,missing
Q114564505,Q130212458,0,P17_only,missing
Q114564505,Q486972,0,P17_only,missing
Q32204317,Q23397,0,P17_only,missing
Q97274601,Q23397,0,P17_only,missing
Q7112321,Q26884324,0,P17_only,missing
Q32203619,Q23397,0,P17_only,missing
Q32183699,Q4022,0,P17_only,missing
Q27358020,Q188025,0,P17_only,missing
Q27358020,Q23397,0,P17_only,missing
Q110768896,Q686984,0,P17_only,missing
Q27348279,Q54050,0,P17_only,missing
Q32174855,Q4022,0,P17_only,missing
Q28669309,Q27020041,0,P17_only,missing
Q4806487,Q46970,0,P17_only,missing
Q21146108,Q11362400,0,P17_only,missing
Q24907638,Q53534649,0,P17_only,missing
Q27357209,Q55470156,0,P17_only,missing
Q27354971,Q54050,0,P17_only,missing
Q32179241,Q57237852,0,P17_only,missing
Q32196562,Q23397,0,P17_only,missing
Q32190320,Q4022,0,P17_only,missing
Q65304819,Q27020041,0,P17_only,missing
Q81432568,Q46135307,0,P17_only,missing
Q18702281,Q26887310,0,P17_only,missing
Q109452575,Q27020041,0,P17_only,missing
Q32178931,Q4022,0,P17_only,missing
Q32188231,Q4022,0,P17_only,missing
Q32204556,Q23397,0,P17+P131,missing
Q136192011,Q16680663,0,P17+P131,missing
Q27430705,Q54050,0,P17_only,missing
Q136195915,Q11572907,0,P17_only,missing
Q1273266,Q18608583,0,P17_only,missing
Q32184534,Q4022,0,P17+P131,missing
Q32175824,Q4022,0,P17_only,missing
Q27348291,Q54050,0,P17_only,missing
Q55833227,Q4022,0,P17_only,missing
Q55833142,Q4022,0,P17_only,missing
Q4476775,Q3918,0,P17_only,missing
Q27358146,Q2042028,0,P17+P131,missing
Q27350672,Q8502,0,P17+P131,missing
Q85971423,Q25676476,0,P17_only,missing
Q27354779,Q8502,0,P17_only,missing
Q13640853,Q130212458,0,P17+P131,missing
Q13640853,Q21507948,0,P17+P131,missing
Q27354865,Q54050,0,P17+P131,missing
Q32202454,Q23397,0,P17_only,missing
Q61085374,Q130212458,0,P17_only,missing
Q120868807,Q32815,0,P17+P131,missing
Q4177879,Q62447,0,P17+P131,missing
Q55833173,Q4022,0,P17_only,missing
Q27356845,Q8502,0,P17_only,missing
